danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.555,0.681,-5.383,0.0708,0.00829,0.0,0.0848,0.337,171.827,159246
0.387,0.869,-1.95,0.129,0.0189,0.32,0.222,0.167,174.093,225557
0.353,0.982,-1.634,0.0472,0.000726,0.959,0.324,0.0745,174.059,275948
0.549,0.931,-3.485,0.0655,0.0248,0.738,0.0897,0.241,174.019,338000
0.477,0.655,-6.0,0.101,0.411,0.0203,0.108,0.0355,174.007,213686
0.599,0.977,-0.552,0.0687,0.00704,0.827,0.582,0.108,173.959,194483
0.622,0.846,-3.515,0.113,0.000753,3.12e-05,0.266,0.557,173.902,168965
0.57,0.953,1.234,0.184,0.000375,0.167,0.625,0.292,171.954,186977
0.424,0.957,-1.093,0.0424,0.00771,0.0406,0.479,0.27,173.996,248276
0.575,0.922,-3.777,0.0633,0.000245,0.702,0.0935,0.0995,171.965,313975
0.643,0.72,-7.707,0.0656,0.000176,0.862,0.114,0.295,173.995,270345
0.676,0.911,-7.142,0.0967,0.0669,0.886,0.173,0.0639,174.058,270345
0.413,0.983,-1.694,0.0421,0.00012,0.000177,0.0675,0.139,173.962,205517
0.491,0.866,-3.553,0.0357,0.00781,0.403,0.123,0.231,172.073,297309
0.43,0.913,-2.679,0.0527,0.0142,0.926,0.176,0.0385,109.743,309943
0.686,0.756,-3.888,0.0374,0.0314,0.0234,0.154,0.345,87.004,226207
0.589,0.926,-2.295,0.144,0.00165,0.00138,0.261,0.743,171.967,267907
0.537,0.977,-3.181,0.223,0.034,1.02e-05,0.521,0.317,173.993,225862
0.615,0.719,-7.47,0.0536,0.0176,0.947,0.0748,0.0526,86.983,290548
0.528,0.934,0.42,0.168,0.00308,0.00614,0.084,0.41,174.91,290743
0.471,0.862,-3.675,0.0367,0.00096,0.882,0.101,0.0617,173.996,336752
0.45,0.914,-0.513,0.0376,0.0121,0.000402,0.121,0.424,174.087,220711
0.494,0.982,-3.352,0.103,0.000694,0.00345,0.714,0.797,175.012,230984
0.516,0.955,-0.846,0.0296,0.0336,0.0876,0.114,0.489,173.947,229138
0.544,0.942,-2.552,0.0464,0.0355,0.435,0.631,0.303,173.97,288000
0.308,0.86,-4.111,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774
0.604,0.843,-3.932,0.1,0.036,6.22e-06,0.183,0.688,173.982,144992
0.405,0.917,-3.03,0.0357,0.000173,0.115,0.132,0.194,174.045,270340
0.454,0.977,-0.945,0.069,0.0819,0.00463,0.141,0.311,173.797,202774
0.505,0.995,-0.295,0.122,0.000511,0.742,0.0781,0.419,175.0,224914
0.492,0.867,-4.423,0.0377,0.000966,0.0644,0.11,0.249,174.032,281379
0.584,0.993,1.634,0.0527,0.456,0.688,0.129,0.36,175.082,289371
0.503,0.888,-4.522,0.0386,0.00269,0.0458,0.0733,0.589,173.057,229107
0.543,0.981,0.836,0.0492,0.00311,0.00148,0.151,0.43,174.0,233103
0.75,0.863,-3.208,0.0451,0.0402,0.593,0.162,0.192,87.513,197489
0.358,0.78,-3.4,0.0447,0.175,0.00062,0.265,0.0402,173.917,226207
0.753,0.865,-1.897,0.206,0.000339,0.0146,0.0445,0.128,86.529,224740
0.533,0.785,-4.836,0.314,0.0814,1.04e-05,0.157,0.439,172.064,189793
0.55,0.86,-3.663,0.0348,0.0167,0.00236,0.12,0.139,87.516,206486
0.548,0.92,-0.81,0.0647,6.75e-05,0.877,0.0592,0.358,173.993,226207
0.516,0.845,-3.554,0.0885,0.00209,0.0772,0.453,0.249,171.972,270698
0.61,0.813,-3.456,0.0726,0.0149,0.00247,0.752,0.63,173.928,215414
0.465,0.9,-4.042,0.0348,0.000196,0.000304,0.197,0.0978,173.896,175517
0.671,0.868,1.221,0.0874,0.00279,0.273,0.148,0.463,173.037,238960
0.728,0.689,-6.601,0.13,0.222,6.14e-05,0.107,0.0473,89.973,192514
0.68,0.897,-3.601,0.0653,0.0134,0.00147,0.321,0.172,165.04,168731
0.486,0.986,0.92,0.062,0.118,0.684,0.219,0.241,173.983,256000
0.283,0.936,-1.548,0.0724,0.00021,0.887,0.114,0.0329,83.875,237867
0.667,0.735,-4.025,0.349,0.372,0.208,0.108,0.1,86.059,276431
0.46,0.994,-1.289,0.0978,0.000796,0.589,0.355,0.335,174.923,237310
0.426,0.989,-3.124,0.0669,0.0102,0.335,0.323,0.328,174.051,201313
0.698,0.869,-0.884,0.334,0.0747,0.000468,0.126,0.245,174.868,235000
0.728,0.884,-1.012,0.264,0.0923,1.3e-06,0.0302,0.484,87.556,268618
0.528,0.94,-2.045,0.0393,0.00066,0.747,0.105,0.0712,87.013,308966
0.802,0.951,-1.567,0.0537,0.00411,0.2,0.292,0.817,175.041,287492
0.715,0.916,-2.692,0.108,0.00363,0.327,0.351,0.116,174.053,237241
0.816,0.879,-3.082,0.326,0.0488,1.67e-06,0.0494,0.926,88.096,186825
0.487,0.82,-5.426,0.133,0.00756,0.00292,0.317,0.154,174.964,271543
0.68,0.858,-1.896,0.0608,0.000377,0.000326,0.0957,0.552,87.036,244322
0.435,0.969,-0.609,0.0533,0.000844,0.115,0.0745,0.037,175.085,227657
0.457,0.918,-2.893,0.0626,0.158,0.0464,0.102,0.0369,173.965,284138
0.491,0.82,-4.782,0.0342,0.0226,0.000131,0.0695,0.413,174.046,187586
0.527,0.945,0.285,0.2,0.00401,0.69,0.169,0.0706,175.181,246857
0.523,0.748,-2.165,0.0395,0.226,0.0,0.27,0.329,84.954,187776
0.588,0.896,-1.779,0.0525,0.00152,0.00159,0.072,0.112,174.046,250264
0.622,0.954,-0.933,0.0654,0.0147,0.834,0.15,0.474,172.029,217711
0.443,0.96,-5.481,0.0661,0.000127,0.875,0.194,0.533,174.011,307813
0.599,0.838,-3.587,0.0582,0.00103,0.0866,0.191,0.11,173.95,215172
0.5,0.952,-4.238,0.0458,0.036,0.196,0.139,0.331,173.941,253793
0.652,0.908,-4.796,0.0913,0.0619,0.00232,0.0894,0.557,87.453,247022
0.439,0.924,-2.959,0.0415,0.0509,3.39e-05,0.0911,0.0468,174.048,276373
0.385,0.975,0.206,0.0904,0.000145,0.0316,0.431,0.38,173.988,216638
0.559,0.884,-2.864,0.421,0.0203,0.00677,0.378,0.607,175.203,274286
0.41,0.958,-2.467,0.0459,0.0316,0.000518,0.131,0.387,173.892,226207
0.605,0.721,-6.682,0.0456,0.000573,0.000663,0.261,0.345,175.028,213950
0.64,0.691,-4.995,0.0817,0.0085,0.0914,0.12,0.0734,174.949,296229
0.426,0.983,-3.553,0.0533,0.000999,0.924,0.0883,0.125,174.0,243000
0.384,0.963,-2.475,0.0483,0.00289,0.809,0.128,0.183,174.035,275862
0.474,0.951,-3.0,0.0701,0.000303,0.57,0.672,0.0775,174.119,237381
0.481,0.87,-4.521,0.0362,0.00105,0.00634,0.304,0.0948,173.929,228645
0.458,0.981,-1.65,0.0518,0.0573,0.0363,0.172,0.143,173.882,209549
0.561,0.977,-2.523,0.204,0.0724,0.725,0.381,0.537,86.943,231822
0.429,0.974,-3.366,0.0724,7.35e-05,0.0982,0.504,0.0796,173.923,251911
0.592,0.933,-2.579,0.119,0.00176,0.0711,0.269,0.276,173.995,250349
0.443,0.868,-4.573,0.0369,0.00154,0.00173,0.0799,0.0918,173.936,249828
0.713,0.897,-2.938,0.17,0.0365,0.593,0.426,0.666,172.022,286059
0.579,0.956,-4.057,0.0434,4.72e-05,0.413,0.129,0.0391,174.027,226207
0.454,0.837,-3.686,0.0302,0.00358,0.00702,0.0373,0.208,174.023,206617
0.446,0.775,-4.923,0.0327,0.014,0.708,0.077,0.0361,86.979,237787
0.395,0.875,-4.613,0.0448,0.0725,0.116,0.225,0.0656,86.956,285394
0.496,0.949,-2.841,0.061,0.000227,0.736,0.184,0.07,174.026,298621
0.478,0.87,-3.907,0.0397,0.342,2.9e-06,0.056,0.412,164.92,183277
0.514,0.978,-2.24,0.181,0.00299,0.897,0.239,0.213,175.066,207771
0.567,0.688,-3.524,0.0382,0.00273,0.103,0.109,0.313,173.988,242759
0.7,0.858,-2.927,0.379,0.135,0.000263,0.161,0.349,84.443,211953
0.419,0.917,-3.086,0.0436,0.00016,0.0394,0.103,0.0844,173.978,250971
0.496,0.976,-3.358,0.0684,0.314,0.00372,0.111,0.403,173.914,202069
0.622,0.952,-4.957,0.0451,0.00849,0.848,0.269,0.375,174.044,287105
0.523,0.974,-0.742,0.0998,0.00115,0.00845,0.12,0.282,175.122,282514
0.498,0.963,-0.707,0.0659,0.000102,0.00782,0.127,0.165,175.003,333199
0.477,0.786,-5.374,0.0348,0.000166,0.00247,0.163,0.0997,171.943,251190
0.504,0.965,-1.918,0.0526,0.000597,0.835,0.163,0.407,175.029,323809
0.491,0.941,-2.893,0.0469,0.00052,0.000597,0.0289,0.202,174.943,222774
0.496,0.913,-4.525,0.042,0.00122,0.0456,0.348,0.284,172.994,208447
0.431,0.922,-4.417,0.0504,0.0995,0.0118,0.173,0.0457,174.023,252170
0.431,0.959,0.027,0.0609,0.00105,0.848,0.175,0.37,174.037,200086
0.46,0.857,-2.933,0.0365,0.000857,0.427,0.235,0.0581,173.028,234332
0.368,0.943,-3.707,0.0503,0.00019,0.32,0.133,0.11,174.006,286897
0.53,0.809,-5.827,0.0387,0.0205,0.000165,0.0847,0.0396,86.975,192586
0.506,0.929,-5.073,0.0438,0.000466,0.693,0.226,0.155,172.015,213297
0.651,0.777,-4.004,0.114,0.03,0.741,0.177,0.0897,171.986,314886
0.471,0.891,-3.047,0.0632,0.0264,2.97e-06,0.149,0.309,174.012,190388
0.516,0.845,-4.691,0.0427,0.00511,8.82e-05,0.106,0.0731,85.999,252744
0.393,0.981,-3.0,0.171,5.68e-05,0.867,0.102,0.0691,174.939,252400
0.626,0.91,-3.845,0.0828,0.0134,0.00339,0.0837,0.66,171.981,251210
0.595,0.847,-4.216,0.193,0.00393,0.635,0.148,0.322,104.995,156085
0.392,0.85,-2.649,0.0375,0.00138,0.805,0.104,0.0518,173.985,246925
0.425,0.912,-4.098,0.0481,0.00341,0.407,0.157,0.125,173.905,234828
0.611,0.806,-4.216,0.042,0.194,1.84e-05,0.348,0.208,173.092,273949
0.626,0.932,-3.8,0.16,0.0108,0.17,0.0643,0.582,116.6,202003
0.536,0.882,-4.581,0.0374,0.00248,0.0046,0.321,0.0665,87.008,296951
0.488,0.876,-3.191,0.186,0.00242,3.45e-05,0.295,0.0586,174.039,192414
0.56,0.957,-2.589,0.0499,0.00339,0.0244,0.491,0.558,174.036,218276
0.706,0.908,-1.138,0.102,0.00231,0.465,0.217,0.141,172.021,365581
0.505,0.917,0.107,0.397,0.00103,0.0419,0.0902,0.536,172.1,226587
0.405,0.938,-1.618,0.0653,0.000778,0.429,0.274,0.511,174.012,250690
0.522,0.859,-2.966,0.0608,0.00159,7.15e-05,0.608,0.438,174.943,178286
0.494,0.834,-4.104,0.0361,0.00345,0.754,0.0934,0.158,174.026,253893
0.618,0.959,-0.68,0.428,0.000318,0.00104,0.125,0.306,175.97,226364
0.519,0.893,-2.823,0.0413,0.000975,0.000911,0.0665,0.579,173.968,248752
0.565,0.984,-1.374,0.0844,0.00148,0.901,0.253,0.263,174.026,259417
0.4,0.949,-2.128,0.0699,0.000161,0.693,0.384,0.11,174.007,306750
0.479,0.934,-5.195,0.0516,0.0038,0.705,0.0856,0.266,173.97,242229
0.434,0.901,-3.594,0.0315,0.000735,0.0173,0.101,0.173,173.874,316522
0.425,0.894,-4.991,0.0762,0.0258,1.56e-06,0.0996,0.171,115.412,223455
0.572,0.802,-5.286,0.0412,0.0125,0.000101,0.135,0.555,174.03,193103
0.42,0.969,-3.139,0.0581,2.84e-05,0.00861,0.379,0.182,174.038,252787
0.622,0.633,-7.054,0.0893,0.0628,0.851,0.0555,0.166,172.982,311243
0.493,0.79,-4.429,0.0355,0.00334,0.00394,0.116,0.487,174.953,160114
0.486,0.918,-3.32,0.0366,0.297,0.0538,0.184,0.416,175.028,247813
0.492,0.891,-2.326,0.047,2.23e-05,0.803,0.0593,0.228,173.98,230695
0.508,0.987,-1.984,0.0463,0.00986,0.111,0.327,0.561,178.158,206292
0.405,0.957,-1.318,0.0627,0.0343,0.142,0.0988,0.0779,173.985,306207
0.43,0.889,-4.821,0.0374,0.00142,0.224,0.397,0.181,173.962,328480
0.357,0.837,-4.083,0.0458,0.0213,8.63e-06,0.298,0.0395,174.096,242947
0.456,0.987,-0.756,0.0887,0.0134,0.0273,0.0469,0.306,173.971,190345
0.629,0.904,-3.004,0.104,0.0024,0.893,0.322,0.414,173.998,253893
0.59,0.566,-6.428,0.0568,0.00703,0.846,0.11,0.0887,174.01,270027
0.607,0.906,-2.934,0.215,0.00378,0.69,0.0843,0.245,172.026,265114
0.478,0.62,-6.801,0.036,0.000382,0.834,0.095,0.0377,174.053,303455
0.398,0.979,-0.331,0.157,0.128,0.0,0.386,0.425,175.907,204545
0.524,0.928,-3.901,0.172,0.000177,0.000166,0.598,0.317,172.103,283952
0.473,0.918,-2.119,0.0558,0.0103,0.483,0.156,0.0779,174.042,253807
0.58,0.839,-4.371,0.0372,0.00873,0.666,0.103,0.276,174.019,204578
0.492,0.87,-3.413,0.0437,0.0883,0.0367,0.146,0.285,174.095,229009
0.63,0.967,-2.927,0.229,0.00298,0.85,0.215,0.497,175.014,246857
0.542,0.765,-2.993,0.135,0.00217,0.831,0.0611,0.394,174.553,250517
0.672,0.945,-1.589,0.0757,0.0013,0.784,0.115,0.0461,174.035,281706
0.642,0.891,-2.172,0.0479,0.000324,0.000304,0.0656,0.169,174.033,248621
0.593,0.964,-2.012,0.0766,5.6e-05,0.776,0.0965,0.11,174.031,262496
0.588,0.968,1.605,0.134,0.0153,1.22e-06,0.229,0.115,175.037,226286
0.5,0.929,-4.372,0.117,0.000498,0.031,0.132,0.313,174.874,307212
0.498,0.963,-1.458,0.271,0.0135,0.00427,0.217,0.385,173.977,298086
0.375,0.808,-4.907,0.0384,0.000265,0.144,0.095,0.17,174.999,240720
0.514,0.99,-1.513,0.089,0.00107,0.167,0.528,0.233,173.994,263793
0.489,0.93,-3.602,0.047,0.000119,0.418,0.0565,0.377,173.99,215195
0.612,0.484,-10.846,0.272,0.264,0.0,0.334,0.371,180.338,181333
0.517,0.668,-6.012,0.116,0.0712,0.0,0.407,0.646,79.782,169824
0.326,0.821,-5.28,0.0532,0.064,0.0,0.176,0.102,106.066,199851
0.694,0.622,-6.739,0.237,0.00603,0.0,0.208,0.339,133.914,150491
0.762,0.681,-5.771,0.255,0.0931,0.0,0.0755,0.525,133.812,133997
0.67,0.711,-7.786,0.0563,0.536,0.00149,0.242,0.509,163.998,190947
0.625,0.542,-4.365,0.266,0.0223,0.0,0.377,0.328,152.403,209315
0.574,0.676,-8.476,0.456,0.238,0.0,0.259,0.705,114.018,184853
0.507,0.532,-6.813,0.271,0.235,0.0,0.111,0.786,179.948,195591
0.832,0.538,-8.979,0.485,0.00553,0.0,0.101,0.199,156.001,173783
0.862,0.547,-9.557,0.333,0.144,0.0,0.0691,0.645,145.191,226759
0.928,0.519,-8.762,0.3,0.105,0.0403,0.0542,0.765,99.952,105639
0.925,0.412,-10.534,0.291,0.611,0.0,0.113,0.64,126.999,211696
0.902,0.582,-5.902,0.109,0.111,3.18e-06,0.111,0.332,107.005,173948
0.745,0.481,-12.003,0.0595,0.297,2.86e-05,0.107,0.359,97.458,217337
0.747,0.56,-6.694,0.298,0.281,0.0,0.0807,0.301,90.867,126709
0.684,0.545,-6.885,0.121,0.159,0.0,0.102,0.407,143.049,135264
0.835,0.729,-6.547,0.522,0.189,3.29e-05,0.337,0.588,85.027,187416
0.535,0.433,-11.798,0.282,0.666,8.34e-06,0.0983,0.304,79.556,166281
0.692,0.581,-7.972,0.208,0.416,0.0,0.134,0.457,132.033,145486
0.668,0.584,-7.643,0.166,0.164,0.0,0.414,0.316,144.448,199412
0.844,0.407,-9.092,0.0507,0.627,0.0276,0.117,0.311,92.981,168902
0.883,0.606,-4.421,0.238,0.267,0.0,0.0952,0.495,119.954,160949
0.783,0.503,-8.595,0.191,0.478,0.0,0.0816,0.744,189.965,121263
0.562,0.631,-7.587,0.0464,0.032,1.03e-06,0.369,0.09,140.018,150875
0.627,0.58,-7.603,0.332,0.178,0.0,0.113,0.114,172.138,122767
0.911,0.667,-6.606,0.277,0.0313,0.0,0.0854,0.78,147.976,170270
0.787,0.766,-6.58,0.0477,0.202,0.0,0.153,0.427,136.031,141408
0.628,0.919,-2.103,0.116,0.0978,0.0,0.17,0.441,140.061,197455
0.782,0.557,-7.419,0.231,0.149,0.0,0.309,0.393,130.16,196658
0.659,0.559,-9.817,0.0567,0.113,0.0,0.0996,0.273,82.503,129083
0.649,0.622,-5.35,0.0459,0.0867,0.0,0.12,0.462,165.049,167273
0.792,0.679,-9.367,0.112,0.266,0.0,0.265,0.825,139.988,140571
0.58,0.687,-7.829,0.269,0.343,0.0,0.0941,0.657,136.615,183941
0.677,0.557,-8.409,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385
0.743,0.578,-6.653,0.184,0.273,7.77e-05,0.13,0.292,90.021,226006
0.768,0.781,-5.873,0.154,0.102,0.0,0.084,0.795,163.984,128811
0.738,0.652,-6.345,0.0661,0.0215,0.0,0.115,0.402,75.006,133608
0.757,0.484,-7.365,0.243,0.16,0.0,0.1,0.651,140.988,122553
0.759,0.596,-6.88,0.339,0.0336,0.0,0.319,0.657,146.087,170959
0.795,0.529,-9.449,0.0701,0.158,0.0,0.109,0.291,125.014,180717
0.538,0.668,-6.159,0.207,0.442,0.0,0.221,0.299,140.515,202286
0.69,0.949,-3.13,0.379,0.124,0.0,0.0429,0.757,163.954,179534
0.737,0.577,-8.317,0.0864,0.116,0.0,0.0839,0.574,142.055,201382
0.725,0.701,-7.339,0.139,0.312,0.0,0.0909,0.517,80.499,159998
0.713,0.57,-8.126,0.113,0.0425,0.0,0.131,0.155,159.99,168000
0.898,0.58,-7.632,0.26,0.0101,0.0,0.169,0.661,84.018,204286
0.753,0.67,-6.228,0.0544,0.213,0.0,0.162,0.11,125.903,206400
0.62,0.628,-6.601,0.115,0.0085,0.0,0.127,0.348,177.915,153708
0.841,0.433,-7.699,0.175,0.0344,2.13e-06,0.121,0.332,115.868,182069
0.586,0.684,-9.797,0.0453,0.133,0.0,0.122,0.141,139.911,150884
0.78,0.438,-9.598,0.215,0.198,0.0,0.112,0.242,80.977,246818
0.8,0.541,-5.05,0.0375,0.0252,0.0,0.146,0.194,135.99,183514
0.676,0.742,-5.982,0.138,0.0785,2.41e-05,0.147,0.398,147.07,243189
0.739,0.74,-5.86,0.333,0.0045,0.0,0.161,0.488,75.575,279853
0.798,0.492,-9.904,0.253,0.0707,0.0,0.124,0.32,91.991,127826
0.639,0.834,-4.955,0.318,0.426,0.0,0.114,0.751,95.09,146926
0.593,0.598,-7.401,0.0387,0.0287,0.0,0.258,0.156,120.003,215828
0.737,0.668,-6.315,0.0996,0.018,6.3e-06,0.0989,0.617,154.961,136304
0.772,0.563,-8.188,0.452,0.0107,0.0,0.304,0.521,160.064,133631
0.718,0.808,-3.225,0.149,0.00404,0.00336,0.647,0.273,190.952,195447
0.808,0.768,-4.813,0.0499,0.000605,0.0,0.372,0.554,124.011,150653
0.921,0.367,-8.25,0.187,0.0815,0.0,0.0824,0.307,134.115,160587
0.751,0.559,-7.147,0.314,0.0281,0.0,0.0969,0.651,155.947,110769
0.872,0.77,-6.722,0.538,0.0591,0.0,0.0663,0.817,147.061,113600
0.655,0.595,-8.681,0.0453,0.291,0.0,0.149,0.494,160.105,134109
0.681,0.63,-5.585,0.0385,0.00383,0.0,0.139,0.183,151.951,161053
0.604,0.661,-3.975,0.123,0.0361,0.0,0.193,0.319,90.674,174048
0.403,0.405,-7.718,0.0431,0.602,0.0,0.239,0.0524,100.626,156248
0.899,0.695,-4.749,0.346,0.113,0.0,0.112,0.394,139.027,177554
0.647,0.823,-4.074,0.0478,0.0387,0.0,0.74,0.309,150.995,174805
0.667,0.582,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,316733
0.835,0.517,-6.742,0.157,0.125,0.0,0.174,0.544,140.009,192000
0.767,0.438,-8.726,0.29,0.181,0.0,0.142,0.381,86.975,221980
0.686,0.69,-6.13,0.24,0.122,0.0,0.137,0.528,178.157,151586
0.458,0.571,-6.739,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000
0.711,0.611,-5.453,0.329,0.00575,0.0,0.231,0.144,134.14,252070
0.681,0.687,-7.612,0.332,0.0555,0.0,0.062,0.588,108.641,190345
0.801,0.688,-4.594,0.396,0.144,0.0,0.107,0.5,162.928,157675
0.662,0.686,-8.302,0.332,0.251,5.59e-06,0.349,0.678,143.971,215000
0.832,0.496,-6.743,0.26,0.0686,0.0,0.111,0.398,81.982,178537
0.563,0.672,-7.226,0.0765,0.359,0.0,0.0972,0.284,99.772,156000
0.643,0.403,-11.254,0.41,0.343,0.0,0.138,0.111,98.54,174682
0.545,0.82,-4.489,0.275,0.0951,0.0,0.29,0.357,141.908,150476
0.793,0.717,-6.908,0.341,0.0995,0.0,0.136,0.678,145.134,158772
0.646,0.61,-5.952,0.0582,0.296,0.0,0.153,0.363,77.479,127742
0.824,0.595,-8.65,0.0721,0.214,0.000255,0.135,0.634,115.0,159652
0.804,0.694,-5.455,0.175,0.00691,0.0,0.136,0.694,85.497,165871
0.945,0.616,-6.152,0.394,0.201,0.0,0.0865,0.603,118.979,177500
0.772,0.683,-7.82,0.203,0.204,0.0,0.198,0.635,138.962,131223
0.561,0.44,-8.214,0.457,0.194,0.0,0.0972,0.26,170.006,192000
0.87,0.835,-5.875,0.311,0.0353,0.0,0.142,0.901,140.051,118249
0.712,0.692,-5.134,0.214,0.0125,0.0,0.0665,0.36,158.007,129873
0.756,0.497,-10.462,0.103,0.0141,8.21e-06,0.306,0.584,92.912,172632
0.682,0.634,-7.663,0.078,0.0303,0.0,0.112,0.233,90.952,116044
0.725,0.692,-5.582,0.147,0.539,0.0,0.104,0.629,130.529,176670
0.834,0.591,-7.466,0.273,0.0336,0.0,0.11,0.215,99.991,154880
0.633,0.478,-8.039,0.044,0.0558,0.0,0.202,0.441,169.961,158168
0.904,0.558,-5.988,0.339,0.011,0.0,0.139,0.566,100.949,231683
0.827,0.564,-7.967,0.0838,0.095,0.0,0.357,0.781,125.081,184368
0.671,0.46,-8.643,0.215,0.12,0.0,0.106,0.298,83.877,253913
0.938,0.572,-4.682,0.179,0.00668,0.0,0.0932,0.191,105.98,172181
0.894,0.487,-7.049,0.34,0.28,1.13e-06,0.32,0.327,101.93,142728
0.721,0.814,-8.419,0.241,0.328,5.63e-06,0.282,0.417,96.009,165000
0.842,0.574,-8.877,0.302,0.274,0.0,0.073,0.35,97.925,156816
0.93,0.682,-7.303,0.358,0.00985,0.0,0.252,0.412,95.983,130056
0.463,0.795,-6.51,0.43,0.275,0.0,0.426,0.724,126.006,250428
0.749,0.548,-6.223,0.352,0.194,0.0,0.16,0.581,153.855,180240
0.867,0.579,-7.382,0.325,0.107,0.0,0.167,0.289,104.956,144626
0.78,0.825,-4.816,0.277,0.00287,0.0,0.12,0.722,95.488,150888
0.801,0.752,-5.492,0.261,0.0264,0.0,0.125,0.42,82.536,177031
0.918,0.519,-9.101,0.355,0.0111,1.23e-05,0.0806,0.278,97.993,146939
0.688,0.478,-7.04,0.202,0.384,0.0,0.0975,0.444,99.998,213289
0.949,0.678,-4.193,0.0911,0.0119,0.0,0.236,0.653,99.038,216100
0.748,0.561,-7.095,0.0931,0.327,0.0,0.16,0.111,60.034,108500
0.432,0.706,-6.62,0.403,0.0885,0.0,0.301,0.396,200.107,182400
0.586,0.689,-6.04,0.425,0.0434,0.0,0.184,0.456,158.457,110707
0.57,0.72,-7.26,0.338,0.0474,0.0,0.0926,0.408,106.733,197200
0.841,0.801,-6.883,0.168,0.00821,0.0,0.129,0.621,145.042,151191
0.917,0.489,-6.723,0.412,0.121,0.0,0.117,0.31,105.944,165538
0.781,0.679,-8.19,0.292,0.526,0.0,0.0843,0.642,90.031,149333
0.72,0.823,-6.209,0.0565,0.294,0.00531,0.1,0.648,88.014,231818
0.794,0.627,-5.7,0.259,0.118,2.15e-06,0.0872,0.457,82.928,178068
0.438,0.844,-5.795,0.218,0.00721,0.0,0.111,0.359,83.763,191072
0.761,0.317,-13.87,0.0946,0.0696,0.0,0.367,0.302,96.003,169898
0.807,0.624,-7.226,0.28,0.215,0.0,0.0605,0.756,95.046,188733
0.877,0.727,-7.078,0.184,0.0999,1.81e-06,0.348,0.639,96.02,149289
0.553,0.431,-6.891,0.0976,0.00781,0.0,0.162,0.105,100.554,146144
0.825,0.438,-9.795,0.232,0.00644,0.0,0.091,0.223,86.501,172023
0.785,0.451,-8.082,0.104,0.0503,0.0,0.094,0.216,99.99,192504
0.62,0.796,-6.221,0.36,0.0217,0.0,0.144,0.534,180.12,269476
0.66,0.7,-5.456,0.348,0.29,0.0,0.154,0.62,78.271,147692
0.876,0.56,-8.547,0.255,0.0861,0.0,0.0795,0.511,105.984,120033
0.728,0.58,-6.309,0.181,0.133,0.0,0.278,0.119,96.938,158363
0.664,0.538,-5.237,0.336,0.331,0.0,0.155,0.408,199.964,134400
0.77,0.678,-4.644,0.178,0.0278,3.43e-05,0.147,0.215,98.96,169696
0.911,0.663,-6.872,0.278,0.0459,0.0,0.113,0.437,101.913,152941
0.652,0.663,-6.455,0.337,0.00262,2.55e-05,0.118,0.379,145.068,238053
0.923,0.68,-6.216,0.298,0.0305,0.0,0.116,0.744,95.073,154176
0.79,0.543,-11.778,0.362,0.621,0.0,0.0989,0.458,94.009,145058
0.702,0.531,-10.216,0.271,0.293,0.0,0.185,0.52,103.975,166224
0.566,0.661,-7.155,0.476,0.176,0.0,0.094,0.396,97.564,203946
0.616,0.631,-5.603,0.418,0.394,0.0,0.345,0.621,199.999,134478
0.568,0.74,-5.792,0.243,0.00328,0.0,0.175,0.403,99.002,165781
0.553,0.759,-5.416,0.313,0.18,0.0,0.237,0.435,92.506,177343
0.476,0.598,-5.436,0.0865,0.364,0.0,0.254,0.387,91.774,239073
0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,229827
0.589,0.655,-8.138,0.0488,0.057,0.000353,0.372,0.675,105.272,220640
0.697,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,239293
0.713,0.471,-7.392,0.483,0.421,0.0,0.0308,0.779,199.764,285587
0.361,0.831,-1.944,0.198,0.147,0.0,0.244,0.24,168.617,238773
0.821,0.703,-8.464,0.24,0.192,0.0,0.0816,0.536,105.154,203627
0.767,0.551,-7.328,0.0616,0.00364,0.0,0.0451,0.796,100.904,275707
0.888,0.577,-7.702,0.0612,0.0986,0.0,0.131,0.609,84.003,241840
0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,302760
0.744,0.574,-9.445,0.0655,0.165,1.24e-05,0.295,0.805,86.278,281880
0.833,0.619,-5.595,0.0538,0.111,2.13e-05,0.159,0.901,109.92,306560
0.875,0.732,-5.135,0.0635,0.0198,0.0,0.11,0.159,87.142,200933
0.736,0.705,-6.231,0.24,0.0579,0.0,0.321,0.557,86.404,238840
0.827,0.635,-6.77,0.251,0.278,0.000119,0.109,0.766,88.87,275640
0.765,0.671,-5.249,0.278,0.344,0.0,0.0506,0.798,84.5,249867
0.838,0.72,-6.593,0.384,0.0312,1.11e-05,0.422,0.845,93.76,242947
0.669,0.829,-3.801,0.49,0.179,0.0,0.241,0.61,118.934,253067
0.736,0.666,-4.929,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760
0.774,0.653,-5.158,0.05,0.0912,0.0,0.151,0.818,120.01,244267
